('96.43.146.22:443', '172.16.133.92:49464'): 2427 bytes
('172.16.133.78:59024', '96.43.146.178:443'): 4327 bytes
('172.16.133.6:55584', '8.8.8.8:53'): 72 bytes
('172.16.133.76:61548', '96.43.146.48:443'): 7186 bytes
('174.129.24.14:8080', '172.16.133.112:51577'): 23610 bytes
('172.16.133.78:58440', '63.116.244.160:80'): 240 bytes
('172.16.133.78:58441', '63.116.244.160:80'): 240 bytes
('208.85.40.20:80', '172.16.133.16:59316'): 180 bytes
('172.16.133.6:63733', '8.8.8.8:53'): 164 bytes
('172.16.133.67:55901', '172.16.139.250:5440'): 1022 bytes
('67.69.196.153:80', '172.16.133.41:52462'): 759 bytes
('172.16.133.38:68', '172.16.133.6:67'): 7524 bytes
('172.16.133.42:55084', '157.56.236.102:443'): 966 bytes
('172.16.133.78:58529', '205.188.201.137:80'): 240 bytes
('172.16.133.93:49242', '172.16.139.250:5500'): 1740 bytes
('8.8.8.8:53', '172.16.133.6:55584'): 159 bytes
('96.43.146.178:443', '172.16.133.78:59024'): 6533 bytes
('172.16.133.41:52663', '23.15.129.86:80'): 8437 bytes
('172.16.133.41:52664', '23.15.129.86:80'): 18870 bytes
('172.16.133.41:52665', '23.15.129.86:80'): 7384 bytes
('172.16.133.41:52666', '23.15.129.86:80'): 5204 bytes
('172.16.133.41:52667', '23.15.129.86:80'): 4088 bytes
('172.16.133.41:52668', '23.15.129.86:80'): 7407 bytes
('63.116.244.160:80', '172.16.133.78:58440'): 126 bytes
('172.16.133.132:50440', '76.13.6.174:80'): 717 bytes
('63.116.244.160:80', '172.16.133.78:58441'): 126 bytes
('96.43.146.48:443', '172.16.133.76:61548'): 1216 bytes
('8.8.8.8:53', '172.16.133.6:63733'): 196 bytes
('172.16.133.132:54655', '98.139.161.29:80'): 715 bytes
('172.16.128.169:3601', '172.16.139.250:135'): 961 bytes
('172.16.139.250:135', '172.16.128.169:3601'): 780 bytes
('172.16.133.42:57005', '172.16.139.250:5440'): 1142 bytes
('172.16.133.56:61344', '172.16.139.250:5440'): 1142 bytes
('172.16.133.42:54610', '216.115.208.199:443'): 2687 bytes
('205.188.201.137:80', '172.16.133.78:58529'): 120 bytes
('76.13.6.174:80', '172.16.133.132:50440'): 1210 bytes
('172.16.133.37:60490', '68.64.28.20:443'): 3351 bytes
('23.15.129.86:80', '172.16.133.41:52663'): 69618 bytes
('23.15.129.86:80', '172.16.133.41:52665'): 230906 bytes
('23.15.129.86:80', '172.16.133.41:52668'): 106922 bytes
('23.15.129.86:80', '172.16.133.41:52667'): 18234 bytes
('23.15.129.86:80', '172.16.133.41:52666'): 47081 bytes
('23.15.129.86:80', '172.16.133.41:52664'): 606019 bytes
('98.139.161.29:80', '172.16.133.132:54655'): 713 bytes
('172.16.133.13:52118', '96.43.146.22:443'): 13320 bytes
('172.16.133.120:49166', '50.16.211.32:8080'): 12840 bytes
('172.16.133.75:50878', '172.16.139.250:5440'): 1022 bytes
('172.16.133.41:52669', '172.16.139.250:5440'): 1142 bytes
('172.16.133.132:44345', '98.138.19.88:80'): 733 bytes
('172.16.133.78:59025', '96.43.146.178:443'): 873 bytes
('172.16.133.85:52188', '172.16.139.250:5440'): 1022 bytes
('172.16.133.83:51135', '216.115.208.199:443'): 3593 bytes
('50.16.211.32:8080', '172.16.133.120:49166'): 3620 bytes
('172.16.133.163:3513', '74.125.226.207:80'): 120 bytes
('172.16.133.163:3512', '74.125.226.207:80'): 120 bytes
('172.16.133.163:3511', '74.125.226.207:80'): 120 bytes
('96.43.146.22:443', '172.16.133.67:49205'): 2892 bytes
('96.43.146.22:443', '172.16.133.13:52118'): 2426 bytes
('172.16.133.45:61299', '173.194.75.106:443'): 1461 bytes
('172.16.133.132:52368', '98.139.240.23:80'): 1036 bytes
('74.125.226.207:80', '172.16.133.163:3513'): 60 bytes
('74.125.226.207:80', '172.16.133.163:3512'): 60 bytes
('74.125.226.207:80', '172.16.133.163:3511'): 60 bytes
('172.16.133.41:52453', '23.60.228.46:80'): 480 bytes
('96.43.146.178:443', '172.16.133.78:59025'): 669 bytes
('172.16.133.113:55583', '172.16.139.250:135'): 492 bytes
('172.16.133.113:55584', '172.16.139.250:5462'): 696 bytes
('172.16.133.73:56898', '239.255.255.250:1900'): 3150 bytes
('172.16.133.43:57704', '172.16.139.250:5440'): 1022 bytes
('98.138.19.88:80', '172.16.133.132:44345'): 948 bytes
('216.115.208.199:443', '172.16.133.42:54610'): 2627 bytes
('180.153.30.250:443', '172.16.133.118:58205'): 120 bytes
('98.139.240.23:80', '172.16.133.132:52368'): 618 bytes
('173.194.75.106:443', '172.16.133.45:61299'): 1274 bytes
('172.16.133.114:55214', '96.43.146.22:443'): 16652 bytes
('172.16.133.13:52980', '172.16.139.250:5440'): 1022 bytes
('23.60.228.46:80', '172.16.133.41:52453'): 456 bytes
('157.56.237.150:443', '172.16.133.83:63466'): 19218 bytes
('172.16.133.45:61303', '67.152.103.227:80'): 120 bytes
('172.16.133.45:61311', '67.152.103.227:80'): 2031 bytes
('96.43.146.22:443', '172.16.133.114:55214'): 2519 bytes
('172.16.133.6:56823', '8.8.8.8:53'): 83 bytes
('172.16.133.6:53522', '8.8.8.8:53'): 163 bytes
('172.16.133.20:62298', '172.16.139.250:5440'): 1142 bytes
('172.16.133.53:138', '172.16.133.255:138'): 243 bytes
('216.115.208.199:443', '172.16.133.83:51135'): 3533 bytes
('8.8.8.8:53', '172.16.133.6:53522'): 243 bytes
('8.8.8.8:53', '172.16.133.6:56823'): 99 bytes
('172.16.133.28:65275', '172.16.139.250:5440'): 1142 bytes
('23.20.26.196:443', '172.16.133.24:57652'): 211 bytes
('172.16.133.41:52454', '67.69.174.113:80'): 480 bytes
('172.16.133.24:57652', '23.20.26.196:443'): 120 bytes
('67.152.103.227:80', '172.16.133.45:61303'): 10063 bytes
('172.16.133.6:50363', '8.8.8.8:53'): 78 bytes
('67.152.103.227:80', '172.16.133.45:61311'): 86073 bytes
('172.16.133.6:52582', '8.8.8.8:53'): 148 bytes
('172.16.133.6:49754', '8.8.8.8:53'): 78 bytes
('172.16.133.99:55985', '172.16.139.250:5440'): 1142 bytes
('172.16.133.56:49515', '67.217.86.146:8200'): 1920 bytes
('68.64.28.20:443', '172.16.133.85:51704'): 3375 bytes
('172.16.133.103:63414', '216.115.222.200:443'): 246 bytes
('172.16.133.132:38675', '98.139.134.187:80'): 942 bytes
('172.16.133.22:53973', '184.72.243.110:80'): 494 bytes
('172.16.133.99:56567', '67.217.88.86:8200'): 832 bytes
('172.16.133.87:60119', '172.16.139.250:5440'): 1022 bytes
('172.16.133.93:60419', '23.21.114.119:80'): 180 bytes
('8.8.8.8:53', '172.16.133.6:50363'): 112 bytes
('172.16.133.6:60269', '8.8.8.8:53'): 83 bytes
('172.16.133.67:49205', '96.43.146.22:443'): 19168 bytes
('8.8.8.8:53', '172.16.133.6:52582'): 233 bytes
('8.8.8.8:53', '172.16.133.6:49754'): 185 bytes
('67.69.174.113:80', '172.16.133.41:52454'): 456 bytes
('172.16.133.6:56167', '8.8.8.8:53'): 83 bytes
('172.16.133.6:64666', '8.8.8.8:53'): 80 bytes
('172.16.133.35:49913', '172.16.139.250:5440'): 1142 bytes
('172.16.133.42:57006', '198.145.13.24:80'): 769 bytes
('184.72.243.110:80', '172.16.133.22:53973'): 388 bytes
('172.16.133.42:57007', '198.145.13.24:80'): 770 bytes
('172.16.133.42:57008', '198.145.13.24:80'): 769 bytes
('172.16.133.116:53133', '172.16.139.250:5440'): 1022 bytes
('98.139.134.187:80', '172.16.133.132:38675'): 7541 bytes
('216.115.222.200:443', '172.16.133.103:63414'): 120 bytes
('172.16.133.116:53134', '172.16.139.250:5440'): 1022 bytes
('172.16.133.56:56507', '67.69.174.18:80'): 1508 bytes
('23.21.114.119:80', '172.16.133.93:60419'): 186 bytes
('8.8.8.8:53', '172.16.133.6:60269'): 99 bytes
('172.16.133.6:63912', '8.8.8.8:53'): 161 bytes
('172.16.133.116:53135', '172.16.139.250:5440'): 1022 bytes
('172.16.133.84:58733', '172.16.139.250:5440'): 1022 bytes
('8.8.8.8:53', '172.16.133.6:56167'): 194 bytes
('8.8.8.8:53', '172.16.133.6:64666'): 189 bytes
('172.16.133.6:53525', '8.8.8.8:53'): 167 bytes
('172.16.133.6:63291', '8.8.8.8:53'): 156 bytes
('157.56.52.24:40040', '172.16.133.82:54100'): 3132 bytes
('8.8.8.8:53', '172.16.133.6:63912'): 247 bytes
('172.16.133.6:54281', '8.8.8.8:53'): 240 bytes
('8.8.8.8:53', '172.16.133.6:63291'): 265 bytes
('172.16.133.6:59095', '8.8.8.8:53'): 85 bytes
('8.8.8.8:53', '172.16.133.6:53525'): 301 bytes
('172.16.133.39:49310', '132.245.1.150:443'): 41644 bytes
('172.16.133.6:51239', '8.8.8.8:53'): 149 bytes
('67.69.174.18:80', '172.16.133.56:56507'): 1736 bytes
('172.16.133.83:63466', '157.56.237.150:443'): 1920 bytes
('172.16.133.35:57118', '74.125.226.86:443'): 26616 bytes
('8.8.8.8:53', '172.16.133.6:54281'): 318 bytes
('172.16.133.6:55679', '8.8.8.8:53'): 76 bytes
('172.16.133.132:50445', '76.13.6.174:80'): 717 bytes
('132.245.1.150:443', '172.16.133.39:49310'): 11586 bytes
('8.8.8.8:53', '172.16.133.6:59095'): 161 bytes
('172.16.133.6:64675', '8.8.8.8:53'): 177 bytes
('8.8.8.8:53', '172.16.133.6:51239'): 349 bytes
('172.16.133.6:54390', '8.8.8.8:53'): 73 bytes
('198.145.13.24:80', '172.16.133.42:57006'): 700 bytes
('172.16.133.103:63415', '66.151.158.187:443'): 246 bytes
('198.145.13.24:80', '172.16.133.42:57008'): 700 bytes
('172.16.133.99:51689', '216.115.209.97:443'): 2054 bytes
('198.145.13.24:80', '172.16.133.42:57007'): 700 bytes
('172.16.133.57:60187', '184.73.197.44:443'): 93546 bytes
('172.16.133.49:55708', '172.16.139.250:5440'): 1142 bytes
('172.16.133.78:58528', '173.194.43.57:80'): 180 bytes
('172.16.133.103:63416', '216.219.112.250:443'): 246 bytes
('172.16.133.41:52670', '199.102.234.31:80'): 2339 bytes
('172.16.133.6:58976', '8.8.8.8:53'): 85 bytes
('172.16.133.95:56886', '172.16.139.250:5440'): 1022 bytes
('172.16.133.41:52671', '199.102.234.31:80'): 2422 bytes
('172.16.133.39:64198', '63.116.244.80:80'): 480 bytes
('172.16.133.39:64199', '63.116.244.80:80'): 480 bytes
('172.16.133.132:54660', '98.139.161.29:80'): 715 bytes
('172.16.133.39:64197', '63.116.244.80:80'): 480 bytes
('172.16.133.39:64200', '63.116.244.80:80'): 480 bytes
('172.16.133.132:44350', '98.138.19.88:80'): 733 bytes
('172.16.133.92:57618', '172.16.139.250:5440'): 1022 bytes
('172.16.133.92:57619', '216.219.115.250:443'): 246 bytes
('76.13.6.174:80', '172.16.133.132:50445'): 1211 bytes
('172.16.133.41:52672', '199.102.234.31:80'): 2542 bytes
('8.8.8.8:53', '172.16.133.6:55679'): 92 bytes
('74.125.226.86:443', '172.16.133.35:57118'): 7912 bytes
('8.8.8.8:53', '172.16.133.6:64675'): 303 bytes
('172.16.133.85:51704', '68.64.28.20:443'): 3187 bytes
('184.73.197.44:443', '172.16.133.57:60187'): 117525 bytes
('8.8.8.8:53', '172.16.133.6:54390'): 161 bytes
('172.16.133.6:56130', '8.8.8.8:53'): 306 bytes
('172.16.133.6:52620', '8.8.8.8:53'): 250 bytes
('172.16.128.169:3618', '172.16.133.254:161'): 117 bytes
('172.16.128.169:3623', '172.16.133.252:161'): 117 bytes
('172.16.128.169:3624', '172.16.133.242:161'): 117 bytes
('172.16.128.169:3625', '172.16.133.248:161'): 117 bytes
('67.217.94.254:443', '172.16.133.60:62043'): 4091 bytes
('157.56.244.214:443', '172.16.133.76:60749'): 441762 bytes
('172.16.133.6:57077', '8.8.8.8:53'): 81 bytes
('172.16.133.254:161', '172.16.128.169:3618'): 123 bytes
('172.16.133.242:161', '172.16.128.169:3624'): 123 bytes
('172.16.133.92:57620', '67.217.66.244:443'): 246 bytes
('172.16.133.252:161', '172.16.128.169:3623'): 129 bytes
('172.16.133.248:161', '172.16.128.169:3625'): 129 bytes
('172.16.133.39:64211', '63.116.244.80:80'): 480 bytes
('96.43.146.22:443', '172.16.133.13:52626'): 2890 bytes
('66.151.158.187:443', '172.16.133.103:63415'): 120 bytes
('172.16.133.29:60820', '172.16.139.250:5440'): 1022 bytes
('172.16.133.93:60414', '74.125.226.206:443'): 420 bytes
('172.16.133.44:64680', '172.16.139.250:5440'): 1022 bytes
('216.115.209.97:443', '172.16.133.99:51689'): 2084 bytes
('172.16.133.92:50016', '157.56.240.102:443'): 91614 bytes
('172.16.133.93:60428', '74.125.226.207:443'): 420 bytes
('172.16.133.207:55876', '172.16.139.250:5440'): 1142 bytes
('173.194.43.57:80', '172.16.133.78:58528'): 186 bytes
('63.116.244.80:80', '172.16.133.39:64197'): 390 bytes
('63.116.244.80:80', '172.16.133.39:64199'): 390 bytes
('216.219.115.250:443', '172.16.133.92:57619'): 120 bytes
('63.116.244.80:80', '172.16.133.39:64198'): 390 bytes
('63.116.244.80:80', '172.16.133.39:64200'): 390 bytes
('63.116.244.80:80', '172.16.133.39:64211'): 390 bytes
('74.125.226.206:443', '172.16.133.93:60414'): 660 bytes
('172.16.133.41:52592', '74.125.226.67:80'): 16846 bytes
('172.16.133.83:57025', '172.16.139.250:5440'): 1142 bytes
('67.217.66.244:443', '172.16.133.92:57620'): 120 bytes
('199.102.234.31:80', '172.16.133.41:52670'): 3481 bytes
('199.102.234.31:80', '172.16.133.41:52672'): 2200 bytes
('199.102.234.31:80', '172.16.133.41:52671'): 1740 bytes
('172.16.133.93:60440', '173.194.43.62:80'): 420 bytes
('8.8.8.8:53', '172.16.133.6:56130'): 679 bytes
('8.8.8.8:53', '172.16.133.6:58976'): 185 bytes
('8.8.8.8:53', '172.16.133.6:52620'): 376 bytes
('8.8.8.8:53', '172.16.133.6:57077'): 191 bytes
('172.16.133.30:56973', '157.56.237.150:443'): 236880 bytes
('172.16.133.93:60438', '74.125.226.207:443'): 480 bytes
('172.16.133.93:60417', '208.71.125.69:80'): 480 bytes
('172.16.133.6:63408', '8.8.8.8:53'): 158 bytes
('172.16.133.41:52673', '23.62.105.87:80'): 19262 bytes
('172.16.133.41:52674', '23.62.105.87:80'): 18148 bytes
('172.16.133.41:52675', '23.62.105.87:80'): 22766 bytes
('172.16.133.41:52676', '23.62.105.87:80'): 19613 bytes
('172.16.133.41:52677', '23.62.105.87:80'): 18110 bytes
('172.16.133.41:52678', '23.62.105.87:80'): 20284 bytes
('74.125.226.207:443', '172.16.133.93:60428'): 660 bytes
('172.16.133.82:54100', '157.56.52.24:40040'): 2644 bytes
('172.16.133.93:60418', '208.71.125.69:80'): 480 bytes
('98.139.161.29:80', '172.16.133.132:54660'): 713 bytes
('157.56.240.102:443', '172.16.133.92:50016'): 3660 bytes
('172.16.133.6:49550', '8.8.8.8:53'): 271 bytes
('172.16.133.6:51970', '8.8.8.8:53'): 265 bytes
('172.16.133.93:60601', '172.16.139.250:5440'): 1142 bytes
('173.194.76.125:5222', '172.16.133.39:62037'): 451 bytes
('172.16.133.93:60442', '63.116.244.83:80'): 480 bytes
('172.16.133.132:52373', '98.139.240.23:80'): 1036 bytes
('173.194.43.62:80', '172.16.133.93:60440'): 450 bytes
('74.125.226.207:443', '172.16.133.93:60438'): 660 bytes
('172.16.133.78:58777', '216.52.242.80:80'): 8959 bytes
('172.16.133.97:62767', '96.43.146.176:443'): 4576 bytes
('98.138.19.88:80', '172.16.133.132:44350'): 948 bytes
('172.16.133.11:55083', '172.16.139.250:5440'): 1022 bytes
('8.8.8.8:53', '172.16.133.6:63408'): 284 bytes
('172.16.133.6:59838', '8.8.8.8:53'): 82 bytes
('172.16.133.55:57521', '172.16.139.250:5440'): 1022 bytes
('8.8.8.8:53', '172.16.133.6:49550'): 415 bytes
('172.16.133.6:56203', '8.8.8.8:53'): 82 bytes
('172.16.133.92:57621', '68.64.30.250:443'): 246 bytes
('63.116.244.83:80', '172.16.133.93:60442'): 456 bytes
('8.8.8.8:53', '172.16.133.6:51970'): 506 bytes
('172.16.133.6:65302', '8.8.8.8:53'): 253 bytes
('74.125.226.67:80', '172.16.133.41:52592'): 5114 bytes
('157.56.232.214:443', '172.16.133.63:49371'): 12412 bytes
('172.16.133.68:17500', '255.255.255.255:17500'): 6600 bytes
('172.16.133.68:17500', '172.16.133.255:17500'): 1650 bytes
('172.16.133.92:57622', '68.64.13.250:443'): 246 bytes
('23.62.105.87:80', '172.16.133.41:52674'): 267585 bytes
('23.62.105.87:80', '172.16.133.41:52673'): 113985 bytes
('23.62.105.87:80', '172.16.133.41:52678'): 170954 bytes
('23.62.105.87:80', '172.16.133.41:52676'): 144115 bytes
('23.62.105.87:80', '172.16.133.41:52677'): 69555 bytes
('23.62.105.87:80', '172.16.133.41:52675'): 231585 bytes
('98.139.240.23:80', '172.16.133.132:52373'): 618 bytes
('172.16.133.73:60511', '172.16.139.250:5440'): 1022 bytes
('172.16.133.53:54041', '172.16.139.250:5440'): 1022 bytes
('8.8.8.8:53', '172.16.133.6:59838'): 193 bytes
('172.16.133.6:59365', '8.8.8.8:53'): 82 bytes
('172.16.133.21:53115', '172.16.139.250:5440'): 1022 bytes
('8.8.8.8:53', '172.16.133.6:56203'): 193 bytes
('8.8.8.8:53', '172.16.133.6:65302'): 200 bytes
('172.16.133.30:62553', '172.16.139.250:5440'): 1022 bytes
('172.16.133.6:56496', '8.8.8.8:53'): 306 bytes
('172.16.133.6:56642', '8.8.8.8:53'): 82 bytes
('216.219.112.250:443', '172.16.133.103:63416'): 120 bytes
('96.43.146.176:443', '172.16.133.97:62767'): 1276 bytes
('172.16.133.44:64681', '216.52.242.80:80'): 19455 bytes
('172.16.133.21:51497', '172.16.139.250:5500'): 172496 bytes
('172.16.133.44:64682', '173.194.43.59:80'): 10254 bytes
('172.16.133.25:63346', '172.16.139.250:5440'): 1142 bytes
('172.16.133.96:59608', '74.125.226.245:443'): 13952 bytes
('68.64.30.250:443', '172.16.133.92:57621'): 120 bytes
('172.16.133.34:50381', '172.16.139.250:5440'): 1022 bytes
('8.8.8.8:53', '172.16.133.6:59365'): 98 bytes
('8.8.8.8:53', '172.16.133.6:56642'): 193 bytes
('8.8.8.8:53', '172.16.133.6:56496'): 513 bytes
('172.16.133.6:52264', '8.8.8.8:53'): 193 bytes
('157.56.237.150:443', '172.16.133.30:56973'): 10680 bytes
('172.16.133.41:52679', '67.69.174.115:80'): 246 bytes
('172.16.133.6:49168', '8.8.8.8:53'): 168 bytes
('172.16.133.41:52680', '67.69.174.115:80'): 246 bytes
('172.16.133.97:59312', '172.16.139.250:5440'): 1022 bytes
('172.16.133.41:52681', '23.61.18.110:443'): 632 bytes
('172.16.133.41:52682', '23.61.18.110:443'): 632 bytes
('172.16.133.6:58584', '8.8.8.8:53'): 82 bytes
('172.16.133.23:51054', '172.16.139.250:5447'): 1960 bytes
('172.16.133.49:54413', '96.43.146.22:443'): 16302 bytes
('173.194.43.59:80', '172.16.133.44:64682'): 7339 bytes
('216.115.208.199:443', '172.16.133.207:55639'): 17429 bytes
('68.64.13.250:443', '172.16.133.92:57622'): 120 bytes
('64.208.138.118:443', '172.16.133.24:57647'): 211 bytes
('172.16.133.24:57647', '64.208.138.118:443'): 120 bytes
('66.92.149.253:60113', '172.16.133.25:62291'): 7654 bytes
('172.16.133.78:58724', '173.194.43.59:80'): 4830 bytes
('172.16.133.63:53201', '96.43.146.176:443'): 19764 bytes
('8.8.8.8:53', '172.16.133.6:52264'): 320 bytes
('8.8.8.8:53', '172.16.133.6:49168'): 200 bytes
('172.16.133.6:60410', '8.8.8.8:53'): 78 bytes
('172.16.133.6:59265', '8.8.8.8:53'): 78 bytes
('172.16.133.63:53204', '96.43.146.176:443'): 6005 bytes
('8.8.8.8:53', '172.16.133.6:58584'): 98 bytes
('172.16.133.41:52464', '64.12.152.13:80'): 480 bytes
('23.61.18.110:443', '172.16.133.41:52681'): 574 bytes
('172.16.133.6:53528', '8.8.8.8:53'): 78 bytes
('23.61.18.110:443', '172.16.133.41:52682'): 574 bytes
('96.43.146.22:443', '172.16.133.49:54413'): 2832 bytes
('74.125.226.245:443', '172.16.133.96:59608'): 13270 bytes
('172.16.133.60:62043', '67.217.94.254:443'): 4321 bytes
('67.69.174.115:80', '172.16.133.41:52680'): 126 bytes
('67.69.174.115:80', '172.16.133.41:52679'): 126 bytes
('172.16.133.76:60749', '157.56.244.214:443'): 11460 bytes
('172.16.133.13:52626', '96.43.146.22:443'): 19718 bytes
('173.194.43.59:80', '172.16.133.78:58724'): 2823 bytes
('172.16.133.37:56299', '96.43.146.48:443'): 60 bytes
('96.43.146.48:443', '172.16.133.37:56299'): 60 bytes
('172.16.133.37:60546', '96.43.146.48:443'): 2812 bytes
('8.8.8.8:53', '172.16.133.6:59265'): 94 bytes
('8.8.8.8:53', '172.16.133.6:60410'): 94 bytes
('172.16.133.6:65017', '8.8.8.8:53'): 78 bytes
('172.16.133.6:63516', '8.8.8.8:53'): 78 bytes
('172.16.133.33:57821', '172.16.139.250:5440'): 1022 bytes
('216.52.242.80:80', '172.16.133.44:64681'): 34347 bytes
('64.12.152.13:80', '172.16.133.41:52464'): 420 bytes
('96.43.146.176:443', '172.16.133.63:53201'): 18776 bytes
('96.43.146.176:443', '172.16.133.63:53204'): 6404 bytes
('172.16.133.48:49284', '157.56.245.198:443'): 10235 bytes
('74.125.226.246:443', '172.16.133.72:50683'): 4507 bytes
('172.16.133.93:60448', '75.101.129.242:80'): 180 bytes
('172.16.133.93:60449', '184.73.184.196:80'): 180 bytes
('172.16.133.93:60436', '173.194.43.59:80'): 480 bytes
('172.16.133.132:38680', '98.139.134.187:80'): 942 bytes
('8.8.8.8:53', '172.16.133.6:65017'): 94 bytes
('8.8.8.8:53', '172.16.133.6:63516'): 94 bytes
('172.16.133.68:60661', '172.16.139.250:5440'): 1022 bytes
('8.8.8.8:53', '172.16.133.6:53528'): 184 bytes
('172.16.133.6:58104', '8.8.8.8:53'): 156 bytes
('172.16.133.6:57562', '8.8.8.8:53'): 78 bytes
('172.16.133.6:63417', '8.8.8.8:53'): 160 bytes
('96.43.146.48:443', '172.16.133.37:60546'): 5930 bytes
('172.16.133.44:64683', '206.33.41.253:80'): 4089 bytes
('172.16.133.39:62037', '173.194.76.125:5222'): 828 bytes
('172.16.133.12:59652', '172.16.139.250:5440'): 1022 bytes
('172.16.133.63:53818', '172.16.139.250:5440'): 1142 bytes
('172.16.133.114:54033', '193.182.8.51:80'): 865 bytes
('172.16.133.67:55902', '216.219.115.250:443'): 246 bytes
('172.16.133.67:55903', '67.217.66.244:443'): 246 bytes
('157.56.245.198:443', '172.16.133.48:49284'): 1560 bytes
('157.56.245.198:443', '172.16.133.48:49285'): 10557 bytes
('172.16.133.67:55904', '68.64.13.250:443'): 246 bytes
('173.194.43.59:80', '172.16.133.93:60436'): 510 bytes
('206.33.41.253:80', '172.16.133.44:64683'): 26170 bytes
('172.16.133.66:53791', '172.16.139.250:5440'): 1022 bytes
('184.73.184.196:80', '172.16.133.93:60449'): 186 bytes
('216.219.115.250:443', '172.16.133.67:55902'): 120 bytes
('8.8.8.8:53', '172.16.133.6:57562'): 94 bytes
('8.8.8.8:53', '172.16.133.6:58104'): 278 bytes
('8.8.8.8:53', '172.16.133.6:63417'): 283 bytes
('75.101.129.242:80', '172.16.133.93:60448'): 186 bytes
('172.16.133.67:55905', '68.64.30.250:443'): 246 bytes
('172.16.133.6:55938', '8.8.8.8:53'): 78 bytes
('172.16.133.6:53274', '8.8.8.8:53'): 163 bytes
('172.16.133.63:49371', '157.56.232.214:443'): 660 bytes
('172.16.133.6:54488', '8.8.8.8:53'): 78 bytes
('172.16.133.6:54028', '8.8.8.8:53'): 82 bytes
('193.182.8.51:80', '172.16.133.114:54033'): 609 bytes
('67.217.66.244:443', '172.16.133.67:55903'): 120 bytes
('172.16.133.103:63417', '202.173.24.200:443'): 246 bytes
('98.139.134.187:80', '172.16.133.132:38680'): 7541 bytes
('172.16.133.82:61264', '172.16.139.250:5440'): 1022 bytes
('172.16.133.37:60547', '172.16.139.250:5440'): 1022 bytes
('8.8.8.8:53', '172.16.133.6:55938'): 184 bytes
('8.8.8.8:53', '172.16.133.6:53274'): 302 bytes
('8.8.8.8:53', '172.16.133.6:54488'): 185 bytes
('172.16.133.6:63147', '8.8.8.8:53'): 82 bytes
('67.217.94.254:443', '172.16.133.114:55276'): 5088 bytes
('172.16.133.46:52015', '174.129.141.188:80'): 666 bytes
('8.8.8.8:53', '172.16.133.6:54028'): 98 bytes
('172.16.133.44:64684', '23.62.196.163:80'): 1457 bytes
('68.64.13.250:443', '172.16.133.67:55904'): 120 bytes
('172.16.133.48:49285', '157.56.245.198:443'): 720 bytes
('172.16.133.6:51787', '8.8.8.8:53'): 157 bytes
('68.64.30.250:443', '172.16.133.67:55905'): 120 bytes
('172.16.133.207:55639', '216.115.208.199:443'): 22416 bytes
('8.8.8.8:53', '172.16.133.6:63147'): 98 bytes
('174.129.141.188:80', '172.16.133.46:52015'): 698 bytes
('172.16.133.93:60487', '63.116.244.153:80'): 480 bytes
('172.16.133.25:62291', '66.92.149.253:60113'): 5538 bytes
('172.16.133.84:49476', '96.43.146.48:443'): 5010 bytes
('172.16.133.93:60491', '63.116.244.130:80'): 480 bytes
('172.16.133.93:60492', '63.116.244.130:80'): 480 bytes
('8.8.8.8:53', '172.16.133.6:51787'): 229 bytes
('63.116.244.153:80', '172.16.133.93:60487'): 456 bytes
('172.16.133.41:52474', '207.171.14.219:80'): 480 bytes
('23.62.196.163:80', '172.16.133.44:64684'): 19323 bytes
('63.116.244.130:80', '172.16.133.93:60491'): 456 bytes
('63.116.244.130:80', '172.16.133.93:60492'): 456 bytes
('172.16.133.93:60494', '63.116.244.130:80'): 480 bytes
('172.16.133.20:62299', '173.194.75.104:443'): 50865 bytes
('172.16.133.93:60420', '63.116.244.153:80'): 480 bytes
('172.16.133.132:50450', '76.13.6.174:80'): 717 bytes
('172.16.133.93:60493', '63.116.244.130:80'): 480 bytes
('172.16.133.78:56986', '74.125.226.77:80'): 2556 bytes
('172.16.133.37:59428', '96.43.146.22:443'): 15648 bytes
('172.16.133.132:54665', '98.139.161.29:80'): 715 bytes
('172.16.133.93:60490', '107.20.217.22:80'): 180 bytes
('172.16.133.93:60489', '23.67.243.81:80'): 420 bytes
('157.56.245.198:443', '172.16.133.116:54534'): 563 bytes
('63.116.244.130:80', '172.16.133.93:60494'): 456 bytes
('63.116.244.153:80', '172.16.133.93:60420'): 456 bytes
('96.43.146.48:443', '172.16.133.84:49476'): 3025 bytes
('76.13.6.174:80', '172.16.133.132:50450'): 1210 bytes
('63.116.244.130:80', '172.16.133.93:60493'): 456 bytes
('107.20.217.22:80', '172.16.133.93:60490'): 186 bytes
('173.194.75.104:443', '172.16.133.20:62299'): 256416 bytes
('23.67.243.81:80', '172.16.133.93:60489'): 450 bytes
('98.139.161.29:80', '172.16.133.132:54665'): 713 bytes
('172.16.133.78:57250', '173.194.43.45:80'): 5238 bytes
('74.125.226.77:80', '172.16.133.78:56986'): 2735 bytes
('96.43.146.22:443', '172.16.133.37:59428'): 2982 bytes
('172.16.133.23:55032', '216.219.115.250:443'): 246 bytes
('173.194.43.45:80', '172.16.133.78:57250'): 13143 bytes
('172.16.133.93:60430', '173.194.43.45:80'): 420 bytes
('172.16.133.72:50683', '74.125.226.246:443'): 12349 bytes
('172.16.133.78:59026', '172.16.139.250:5440'): 1022 bytes
('172.16.133.23:55033', '67.217.66.244:443'): 246 bytes
